ID,Severidad,Módulo,Mensaje,Detalles,Timestamp
IAM-002,HIGH,iam,Usuario sin MFA habilitado: VeeamBackup_Huawei,"{""user_id"": ""affb4d6b5a13438a869b0d5ab6df958d"", ""user_name"": ""VeeamBackup_Huawei"", ""mfa_check_details"": {""enabled"": false, ""device_count"": 0, ""methods"": [], ""details"": {""virtual_mfa"": false, ""sms_mfa"": false, ""email_mfa"": false, ""hardware_token"": false}, ""raw_responses"": {}}}",2025-07-04T17:28:20.218329
NET-002,HIGH,network,Subnet pública sin justificación: Subnet_DESA,"{""subnet_id"": ""1f241abb-174e-400f-9f09-bef1a894fb5a"", ""cidr"": ""172.27.12.0/23"", ""region"": ""LA-Buenos Aires1""}",2025-07-04T17:28:23.116517
NET-002,HIGH,network,Subnet pública sin justificación: Subnet_BACKUP,"{""subnet_id"": ""226a83c7-ce13-46cd-bdac-42614449169f"", ""cidr"": ""172.27.22.0/24"", ""region"": ""LA-Buenos Aires1""}",2025-07-04T17:28:23.116764
NET-002,HIGH,network,Subnet pública sin justificación: Subnet_QA,"{""subnet_id"": ""38c247d1-bd5d-4235-a7f1-61f71e902d46"", ""cidr"": ""172.27.16.0/23"", ""region"": ""LA-Buenos Aires1""}",2025-07-04T17:28:23.116866
NET-002,HIGH,network,Subnet pública sin justificación: Subnet_KUBERNETES,"{""subnet_id"": ""803a21f8-bb44-421b-8fa5-3e3934051fd5"", ""cidr"": ""172.27.28.0/28"", ""region"": ""LA-Buenos Aires1""}",2025-07-04T17:28:23.116969
NET-002,HIGH,network,Subnet pública sin justificación: Direct_Connect,"{""subnet_id"": ""87f242b0-b1f1-448d-a3ff-af6ac504163a"", ""cidr"": ""172.27.0.16/28"", ""region"": ""LA-Buenos Aires1""}",2025-07-04T17:28:23.117058
NET-002,HIGH,network,Subnet pública sin justificación: Subnet_MGMT,"{""subnet_id"": ""d08f1dec-c113-49e0-9b3e-007e835a7ea6"", ""cidr"": ""172.27.24.0/23"", ""region"": ""LA-Buenos Aires1""}",2025-07-04T17:28:23.117173
NET-002,HIGH,network,Subnet pública sin justificación: Subnet_PROD,"{""subnet_id"": ""d527826d-05da-40ff-add0-66abaa49d1c7"", ""cidr"": ""172.27.8.0/23"", ""region"": ""LA-Buenos Aires1""}",2025-07-04T17:28:23.117262
NET-002,HIGH,network,Subnet pública sin justificación: Internet,"{""subnet_id"": ""e9bb4d90-b73c-47fe-a2f9-aabe6f2209b0"", ""cidr"": ""172.27.0.0/28"", ""region"": ""LA-Buenos Aires1""}",2025-07-04T17:28:23.117318
NET-002,HIGH,network,Subnet pública sin justificación: Subnet_Transit_Redes_Internas,"{""subnet_id"": ""fb1d80e8-b1db-4bf7-a1ae-f30d5a6302cc"", ""cidr"": ""172.27.0.48/28"", ""region"": ""LA-Buenos Aires1""}",2025-07-04T17:28:23.117407
NET-006,HIGH,network,Regla permite todo el tráfico desde Internet,"{""security_group"": ""sg-Permit-ALL"", ""rule_id"": ""5c1764be-2f23-43db-857b-29ac1f62d66e"", ""protocol"": null, ""region"": ""LA-Buenos Aires1""}",2025-07-04T17:28:24.002407
IAM-005,MEDIUM,iam,Política de contraseñas débil: longitud mínima 6,"{""current_length"": 6, ""required_length"": 12}",2025-07-04T17:28:21.326490
COMP-003,MEDIUM,compliance,CIS 1.4 - Política de contraseñas débil,"{""issues"": [""Longitud mínima insuficiente"", ""No requiere mayúsculas"", ""No requiere números""]}",2025-07-04T17:28:46.525505
