ID,Severidad,Módulo,Mensaje,Detalles,Timestamp
IAM-002,HIGH,iam,Usuario sin MFA habilitado: rsuarez,"{""user_id"": ""4348314e44b4494ab54f1ce26e1731aa"", ""user_name"": ""rsuarez"", ""mfa_check_details"": {""enabled"": false, ""device_count"": 0, ""methods"": [], ""details"": {""virtual_mfa"": false, ""sms_mfa"": false, ""email_mfa"": false, ""hardware_token"": false}, ""raw_responses"": {}}}",2025-07-04T18:01:50.038666
IAM-002,HIGH,iam,Usuario sin MFA habilitado: SManoni,"{""user_id"": ""8cb2fc59f63a4af3ab47710e48b5b551"", ""user_name"": ""SManoni"", ""mfa_check_details"": {""enabled"": false, ""device_count"": 0, ""methods"": [], ""details"": {""virtual_mfa"": false, ""sms_mfa"": false, ""email_mfa"": false, ""hardware_token"": false}, ""raw_responses"": {}}}",2025-07-04T18:01:51.187378
IAM-002,HIGH,iam,Usuario sin MFA habilitado: VeeamBackup_Huawei,"{""user_id"": ""affb4d6b5a13438a869b0d5ab6df958d"", ""user_name"": ""VeeamBackup_Huawei"", ""mfa_check_details"": {""enabled"": false, ""device_count"": 0, ""methods"": [], ""details"": {""virtual_mfa"": false, ""sms_mfa"": false, ""email_mfa"": false, ""hardware_token"": false}, ""raw_responses"": {}}}",2025-07-04T18:01:53.198042
NET-002,HIGH,network,Subnet pública sin justificación en LA-Buenos Aires1: Subnet_DESA,"{""subnet_id"": ""1f241abb-174e-400f-9f09-bef1a894fb5a"", ""cidr"": ""172.27.12.0/23"", ""region"": ""LA-Buenos Aires1"", ""gateway_ip"": ""172.27.12.1""}",2025-07-04T18:01:59.957714
NET-002,HIGH,network,Subnet pública sin justificación en LA-Buenos Aires1: Subnet_BACKUP,"{""subnet_id"": ""226a83c7-ce13-46cd-bdac-42614449169f"", ""cidr"": ""172.27.22.0/24"", ""region"": ""LA-Buenos Aires1"", ""gateway_ip"": ""172.27.22.1""}",2025-07-04T18:01:59.957888
NET-002,HIGH,network,Subnet pública sin justificación en LA-Buenos Aires1: Subnet_QA,"{""subnet_id"": ""38c247d1-bd5d-4235-a7f1-61f71e902d46"", ""cidr"": ""172.27.16.0/23"", ""region"": ""LA-Buenos Aires1"", ""gateway_ip"": ""172.27.16.1""}",2025-07-04T18:01:59.957979
NET-002,HIGH,network,Subnet pública sin justificación en LA-Buenos Aires1: Subnet_KUBERNETES,"{""subnet_id"": ""803a21f8-bb44-421b-8fa5-3e3934051fd5"", ""cidr"": ""172.27.28.0/28"", ""region"": ""LA-Buenos Aires1"", ""gateway_ip"": ""172.27.28.1""}",2025-07-04T18:01:59.958058
NET-002,HIGH,network,Subnet pública sin justificación en LA-Buenos Aires1: Direct_Connect,"{""subnet_id"": ""87f242b0-b1f1-448d-a3ff-af6ac504163a"", ""cidr"": ""172.27.0.16/28"", ""region"": ""LA-Buenos Aires1"", ""gateway_ip"": ""172.27.0.17""}",2025-07-04T18:01:59.958134
NET-002,HIGH,network,Subnet pública sin justificación en LA-Buenos Aires1: Subnet_MGMT,"{""subnet_id"": ""d08f1dec-c113-49e0-9b3e-007e835a7ea6"", ""cidr"": ""172.27.24.0/23"", ""region"": ""LA-Buenos Aires1"", ""gateway_ip"": ""172.27.24.1""}",2025-07-04T18:01:59.958209
NET-002,HIGH,network,Subnet pública sin justificación en LA-Buenos Aires1: Subnet_PROD,"{""subnet_id"": ""d527826d-05da-40ff-add0-66abaa49d1c7"", ""cidr"": ""172.27.8.0/23"", ""region"": ""LA-Buenos Aires1"", ""gateway_ip"": ""172.27.8.1""}",2025-07-04T18:01:59.958280
NET-002,HIGH,network,Subnet pública sin justificación en LA-Buenos Aires1: Internet,"{""subnet_id"": ""e9bb4d90-b73c-47fe-a2f9-aabe6f2209b0"", ""cidr"": ""172.27.0.0/28"", ""region"": ""LA-Buenos Aires1"", ""gateway_ip"": ""172.27.0.1""}",2025-07-04T18:01:59.958369
NET-002,HIGH,network,Subnet pública sin justificación en LA-Buenos Aires1: Subnet_Transit_Redes_Internas,"{""subnet_id"": ""fb1d80e8-b1db-4bf7-a1ae-f30d5a6302cc"", ""cidr"": ""172.27.0.48/28"", ""region"": ""LA-Buenos Aires1"", ""gateway_ip"": ""172.27.0.49""}",2025-07-04T18:01:59.958420
NET-006,HIGH,network,Regla permite todo el tráfico desde Internet en LA-Buenos Aires1,"{""security_group"": ""sg-Permit-ALL"", ""rule_id"": ""5c1764be-2f23-43db-857b-29ac1f62d66e"", ""protocol"": null, ""region"": ""LA-Buenos Aires1"", ""risk"": ""Exposición completa del recurso""}",2025-07-04T18:02:00.706503
NET-REGIONAL-001,HIGH,network,Alta concentración de recursos en una región: 85.6% en Buenos Aires,"{""buenos_aires"": 369, ""total"": 431, ""risk"": ""Single point of failure regional"", ""recommendation"": ""Implementar arquitectura multi-región para alta disponibilidad""}",2025-07-04T18:02:07.053881
IAM-005,MEDIUM,iam,Política de contraseñas débil: longitud mínima 6,"{""current_length"": 6, ""required_length"": 12}",2025-07-04T18:01:54.303803
NET-INV-LA-,MEDIUM,network,No se pudo analizar 50 recursos en LA-Santiago,"{""region"": ""LA-Santiago"", ""total_resources"": 50, ""breakdown"": {""ecs"": 9, ""evs"": 21, ""vpcs"": 9, ""eips"": 1}, ""reason"": ""Sin autorización o conectividad a la región"", ""recommendation"": ""Verificar manualmente la configuración de seguridad""}",2025-07-04T18:01:58.359344
NET-INV-CN-,MEDIUM,network,No se pudo analizar 6 recursos en CN-Hong Kong,"{""region"": ""CN-Hong Kong"", ""total_resources"": 6, ""breakdown"": {""vpcs"": 1, ""function_graph"": 2}, ""reason"": ""Sin autorización o conectividad a la región"", ""recommendation"": ""Verificar manualmente la configuración de seguridad""}",2025-07-04T18:02:07.052728
NET-INV-AP-,MEDIUM,network,No se pudo analizar 4 recursos en AP-Bangkok,"{""region"": ""AP-Bangkok"", ""total_resources"": 4, ""breakdown"": {""function_graph"": 3}, ""reason"": ""Sin autorización o conectividad a la región"", ""recommendation"": ""Verificar manualmente la configuración de seguridad""}",2025-07-04T18:02:07.053309
NET-INV-AP-,MEDIUM,network,No se pudo analizar 2 recursos en AP-Singapore,"{""region"": ""AP-Singapore"", ""total_resources"": 2, ""breakdown"": {""function_graph"": 1}, ""reason"": ""Sin autorización o conectividad a la región"", ""recommendation"": ""Verificar manualmente la configuración de seguridad""}",2025-07-04T18:02:07.053579
NET-CONSOLIDATION-001,MEDIUM,network,Arquitectura multi-VPC compleja: 19 VPCs en 5 regiones,"{""vpcs_by_region"": {""LA-Santiago"": 9, ""LA-Buenos Aires1"": 9, ""CN-Hong Kong"": 1}, ""recommendation"": ""Evaluar consolidación de VPCs y uso de VPC Peering""}",2025-07-04T18:02:07.053731
COMP-003,MEDIUM,compliance,CIS 1.4 - Política de contraseñas débil,"{""issues"": [""Longitud mínima insuficiente"", ""No requiere mayúsculas"", ""No requiere números""]}",2025-07-04T18:02:22.965024
NET-005,LOW,network,Elastic IP sin utilizar en LA-Buenos Aires1: 119.8.77.23,"{""eip_id"": ""0554fe6c-65d5-4143-a879-788cc031b3db"", ""ip"": ""119.8.77.23"", ""region"": ""LA-Buenos Aires1"", ""monthly_cost_estimate"": ""$5-10 USD""}",2025-07-04T18:02:02.889334
NET-005,LOW,network,Elastic IP sin utilizar en LA-Buenos Aires1: 119.8.73.37,"{""eip_id"": ""2213dd57-4bcf-44d3-a346-bb357f8864e2"", ""ip"": ""119.8.73.37"", ""region"": ""LA-Buenos Aires1"", ""monthly_cost_estimate"": ""$5-10 USD""}",2025-07-04T18:02:02.889509
NET-005,LOW,network,Elastic IP sin utilizar en LA-Buenos Aires1: 119.8.73.10,"{""eip_id"": ""52233f94-7031-4f79-a65f-96cc3372c949"", ""ip"": ""119.8.73.10"", ""region"": ""LA-Buenos Aires1"", ""monthly_cost_estimate"": ""$5-10 USD""}",2025-07-04T18:02:02.889594
NET-005,LOW,network,Elastic IP sin utilizar en LA-Buenos Aires1: 119.8.76.197,"{""eip_id"": ""58fc35b0-f48d-459c-a512-b014ae896267"", ""ip"": ""119.8.76.197"", ""region"": ""LA-Buenos Aires1"", ""monthly_cost_estimate"": ""$5-10 USD""}",2025-07-04T18:02:02.889666
NET-005,LOW,network,Elastic IP sin utilizar en LA-Buenos Aires1: 119.8.78.94,"{""eip_id"": ""672b8770-446d-4546-9177-ae9ece465ce9"", ""ip"": ""119.8.78.94"", ""region"": ""LA-Buenos Aires1"", ""monthly_cost_estimate"": ""$5-10 USD""}",2025-07-04T18:02:02.889735
NET-005,LOW,network,Elastic IP sin utilizar en LA-Buenos Aires1: 119.8.78.160,"{""eip_id"": ""6e8535c7-e448-4bd3-9235-a3a7b5ac5165"", ""ip"": ""119.8.78.160"", ""region"": ""LA-Buenos Aires1"", ""monthly_cost_estimate"": ""$5-10 USD""}",2025-07-04T18:02:02.889802
NET-005,LOW,network,Elastic IP sin utilizar en LA-Buenos Aires1: 119.8.72.196,"{""eip_id"": ""b5c25b7f-5b43-46c0-8c7c-a3350dcd99bb"", ""ip"": ""119.8.72.196"", ""region"": ""LA-Buenos Aires1"", ""monthly_cost_estimate"": ""$5-10 USD""}",2025-07-04T18:02:02.889868
NET-005,LOW,network,Elastic IP sin utilizar en LA-Buenos Aires1: 119.8.77.68,"{""eip_id"": ""dd8f6448-a289-4055-a1c5-3ed711afedd3"", ""ip"": ""119.8.77.68"", ""region"": ""LA-Buenos Aires1"", ""monthly_cost_estimate"": ""$5-10 USD""}",2025-07-04T18:02:02.889935
NET-005,LOW,network,Elastic IP sin utilizar en LA-Buenos Aires1: 119.8.77.27,"{""eip_id"": ""f0658118-fcd9-4280-a06a-ef00cc344d8d"", ""ip"": ""119.8.77.27"", ""region"": ""LA-Buenos Aires1"", ""monthly_cost_estimate"": ""$5-10 USD""}",2025-07-04T18:02:02.889982
NET-SPRAWL-001,LOW,network,Recursos dispersos en regiones con pocos servicios,"{""regions"": {""CN-Hong Kong"": 6, ""AP-Bangkok"": 4, ""AP-Singapore"": 2}, ""total_resources"": 12, ""recommendation"": ""Considerar migración a regiones principales para reducir complejidad""}",2025-07-04T18:02:07.054007
